[2025-08-08T04:53:27.791Z] [ws_1754628807790] WEBSOCKET: Connection created to wss://api-gaming.blaze.bet.br/replication/?EIO=3&transport=websocket
[2025-08-08T04:54:15.897Z] [ws_1754628807790] RECEIVED: Raw payload (118 bytes)
[2025-08-08T04:54:15.898Z] [ws_1754628807790] RECEIVED: Raw payload (10 bytes)
[2025-08-08T04:54:17.866Z] [ws_1754628807790] SENT: Raw payload (83 bytes)
[2025-08-08T04:54:17.903Z] [ws_1754628807790] RECEIVED: Raw payload (118 bytes)
[2025-08-08T04:54:17.903Z] [ws_1754628807790] RECEIVED: Raw payload (10 bytes)
[2025-08-08T04:54:18.202Z] [ws_1754628807790] SENT: JSON Payload:
[2025-08-08T04:54:18.202Z] [ws_1754628807790] SENT_DATA: 2
[2025-08-08T04:54:18.227Z] [ws_1754628807790] RECEIVED: JSON Payload:
[2025-08-08T04:54:18.227Z] [ws_1754628807790] RECEIVED_DATA: 3
[2025-08-08T04:54:19.878Z] [ws_1754628807790] SENT: Raw payload (83 bytes)
[2025-08-08T04:54:19.911Z] [ws_1754628807790] RECEIVED: Raw payload (118 bytes)
[2025-08-08T04:54:19.912Z] [ws_1754628807790] RECEIVED: Raw payload (10 bytes)
[2025-08-08T04:54:21.884Z] [ws_1754628807790] SENT: Raw payload (83 bytes)
[2025-08-08T04:54:21.940Z] [ws_1754628807790] RECEIVED: Raw payload (118 bytes)
[2025-08-08T04:54:21.944Z] [ws_1754628807790] RECEIVED: Raw payload (10 bytes)
[2025-08-08T04:54:23.896Z] [ws_1754628807790] SENT: Raw payload (83 bytes)
[2025-08-08T04:54:23.936Z] [ws_1754628807790] RECEIVED: Raw payload (118 bytes)
[2025-08-08T04:54:23.937Z] [ws_1754628807790] RECEIVED: Raw payload (10 bytes)
[2025-08-08T04:54:25.915Z] [ws_1754628807790] SENT: Raw payload (83 bytes)
[2025-08-08T04:54:25.958Z] [ws_1754628807790] RECEIVED: Raw payload (118 bytes)
[2025-08-08T04:54:25.958Z] [ws_1754628807790] RECEIVED: Raw payload (10 bytes)
[2025-08-08T04:54:27.912Z] [ws_1754628807790] SENT: Raw payload (83 bytes)
[2025-08-08T04:54:27.943Z] [ws_1754628807790] RECEIVED: Raw payload (118 bytes)
[2025-08-08T04:54:27.944Z] [ws_1754628807790] RECEIVED: Raw payload (10 bytes)
[2025-08-08T04:54:29.920Z] [ws_1754628807790] SENT: Raw payload (83 bytes)
[2025-08-08T04:54:29.964Z] [ws_1754628807790] RECEIVED: Raw payload (118 bytes)
[2025-08-08T04:54:29.965Z] [ws_1754628807790] RECEIVED: Raw payload (10 bytes)
[2025-08-08T04:54:31.936Z] [ws_1754628807790] SENT: Raw payload (83 bytes)
[2025-08-08T04:54:31.967Z] [ws_1754628807790] RECEIVED: Raw payload (118 bytes)
[2025-08-08T04:54:31.968Z] [ws_1754628807790] RECEIVED: Raw payload (10 bytes)
[2025-08-08T04:54:33.942Z] [ws_1754628807790] SENT: Raw payload (83 bytes)
[2025-08-08T04:54:33.982Z] [ws_1754628807790] RECEIVED: Raw payload (118 bytes)
[2025-08-08T04:54:33.982Z] [ws_1754628807790] RECEIVED: Raw payload (10 bytes)
[2025-08-08T04:54:35.953Z] [ws_1754628807790] SENT: Raw payload (83 bytes)
[2025-08-08T04:54:35.984Z] [ws_1754628807790] RECEIVED: Raw payload (118 bytes)
[2025-08-08T04:54:35.985Z] [ws_1754628807790] RECEIVED: Raw payload (10 bytes)
[2025-08-08T04:54:37.959Z] [ws_1754628807790] SENT: Raw payload (83 bytes)
[2025-08-08T04:54:38.005Z] [ws_1754628807790] RECEIVED: Raw payload (118 bytes)
[2025-08-08T04:54:38.005Z] [ws_1754628807790] RECEIVED: Raw payload (10 bytes)
[2025-08-08T04:54:39.970Z] [ws_1754628807790] SENT: Raw payload (83 bytes)
[2025-08-08T04:54:40.010Z] [ws_1754628807790] RECEIVED: Raw payload (118 bytes)
[2025-08-08T04:54:40.011Z] [ws_1754628807790] RECEIVED: Raw payload (10 bytes)
[2025-08-08T04:54:41.980Z] [ws_1754628807790] SENT: Raw payload (83 bytes)
[2025-08-08T04:54:42.011Z] [ws_1754628807790] RECEIVED: Raw payload (118 bytes)
[2025-08-08T04:54:42.011Z] [ws_1754628807790] RECEIVED: Raw payload (10 bytes)
[2025-08-08T04:54:43.229Z] [ws_1754628807790] SENT: JSON Payload:
[2025-08-08T04:54:43.229Z] [ws_1754628807790] SENT_DATA: 2
[2025-08-08T04:54:43.249Z] [ws_1754628807790] RECEIVED: JSON Payload:
[2025-08-08T04:54:43.249Z] [ws_1754628807790] RECEIVED_DATA: 3
[2025-08-08T04:54:43.983Z] [ws_1754628807790] SENT: Raw payload (83 bytes)
[2025-08-08T04:54:44.022Z] [ws_1754628807790] RECEIVED: Raw payload (118 bytes)
[2025-08-08T04:54:44.023Z] [ws_1754628807790] RECEIVED: Raw payload (10 bytes)
[2025-08-08T04:54:45.989Z] [ws_1754628807790] SENT: Raw payload (83 bytes)
[2025-08-08T04:54:46.020Z] [ws_1754628807790] RECEIVED: Raw payload (118 bytes)
[2025-08-08T04:54:46.021Z] [ws_1754628807790] RECEIVED: Raw payload (10 bytes)
[2025-08-08T04:54:47.997Z] [ws_1754628807790] SENT: Raw payload (83 bytes)
[2025-08-08T04:54:48.028Z] [ws_1754628807790] RECEIVED: Raw payload (118 bytes)
[2025-08-08T04:54:48.029Z] [ws_1754628807790] RECEIVED: Raw payload (10 bytes)
[2025-08-08T04:54:50.004Z] [ws_1754628807790] SENT: Raw payload (83 bytes)
[2025-08-08T04:54:50.046Z] [ws_1754628807790] RECEIVED: Raw payload (118 bytes)
[2025-08-08T04:54:50.049Z] [ws_1754628807790] RECEIVED: Raw payload (10 bytes)
[2025-08-08T04:54:52.014Z] [ws_1754628807790] SENT: Raw payload (83 bytes)
[2025-08-08T04:54:52.046Z] [ws_1754628807790] RECEIVED: Raw payload (118 bytes)
[2025-08-08T04:54:52.058Z] [ws_1754628807790] RECEIVED: Raw payload (10 bytes)
[2025-08-08T04:54:54.031Z] [ws_1754628807790] SENT: Raw payload (83 bytes)
[2025-08-08T04:54:54.064Z] [ws_1754628807790] RECEIVED: Raw payload (118 bytes)
[2025-08-08T04:54:54.064Z] [ws_1754628807790] RECEIVED: Raw payload (10 bytes)
[2025-08-08T04:54:56.044Z] [ws_1754628807790] SENT: Raw payload (83 bytes)
[2025-08-08T04:54:56.075Z] [ws_1754628807790] RECEIVED: Raw payload (118 bytes)
[2025-08-08T04:54:56.076Z] [ws_1754628807790] RECEIVED: Raw payload (10 bytes)
[2025-08-08T04:54:58.042Z] [ws_1754628807790] SENT: Raw payload (83 bytes)
[2025-08-08T04:54:58.074Z] [ws_1754628807790] RECEIVED: Raw payload (118 bytes)
[2025-08-08T04:54:58.074Z] [ws_1754628807790] RECEIVED: Raw payload (10 bytes)
[2025-08-08T04:55:00.048Z] [ws_1754628807790] SENT: Raw payload (83 bytes)
[2025-08-08T04:55:00.080Z] [ws_1754628807790] RECEIVED: Raw payload (118 bytes)
[2025-08-08T04:55:00.081Z] [ws_1754628807790] RECEIVED: Raw payload (10 bytes)
[2025-08-08T04:55:02.066Z] [ws_1754628807790] SENT: Raw payload (83 bytes)
[2025-08-08T04:55:02.100Z] [ws_1754628807790] RECEIVED: Raw payload (118 bytes)
[2025-08-08T04:55:02.101Z] [ws_1754628807790] RECEIVED: Raw payload (10 bytes)
[2025-08-08T04:55:04.076Z] [ws_1754628807790] SENT: Raw payload (83 bytes)
[2025-08-08T04:55:04.108Z] [ws_1754628807790] RECEIVED: Raw payload (118 bytes)
[2025-08-08T04:55:04.109Z] [ws_1754628807790] RECEIVED: Raw payload (10 bytes)
[2025-08-08T04:55:06.077Z] [ws_1754628807790] SENT: Raw payload (83 bytes)
[2025-08-08T04:55:06.109Z] [ws_1754628807790] RECEIVED: Raw payload (118 bytes)
[2025-08-08T04:55:06.110Z] [ws_1754628807790] RECEIVED: Raw payload (10 bytes)
[2025-08-08T04:55:08.087Z] [ws_1754628807790] SENT: Raw payload (83 bytes)
[2025-08-08T04:55:08.126Z] [ws_1754628807790] RECEIVED: Raw payload (118 bytes)
[2025-08-08T04:55:08.127Z] [ws_1754628807790] RECEIVED: Raw payload (10 bytes)
[2025-08-08T04:55:08.263Z] [ws_1754628807790] SENT: JSON Payload:
[2025-08-08T04:55:08.263Z] [ws_1754628807790] SENT_DATA: 2
[2025-08-08T04:55:08.284Z] [ws_1754628807790] RECEIVED: JSON Payload:
[2025-08-08T04:55:08.284Z] [ws_1754628807790] RECEIVED_DATA: 3
[2025-08-08T04:55:10.094Z] [ws_1754628807790] SENT: Raw payload (83 bytes)
[2025-08-08T04:55:10.125Z] [ws_1754628807790] RECEIVED: Raw payload (118 bytes)
[2025-08-08T04:55:10.126Z] [ws_1754628807790] RECEIVED: Raw payload (10 bytes)
[2025-08-08T04:55:12.103Z] [ws_1754628807790] SENT: Raw payload (83 bytes)
[2025-08-08T04:55:12.142Z] [ws_1754628807790] RECEIVED: Raw payload (118 bytes)
[2025-08-08T04:55:12.142Z] [ws_1754628807790] RECEIVED: Raw payload (10 bytes)
[2025-08-08T04:55:14.105Z] [ws_1754628807790] SENT: Raw payload (83 bytes)
[2025-08-08T04:55:14.160Z] [ws_1754628807790] RECEIVED: Raw payload (118 bytes)
[2025-08-08T04:55:14.167Z] [ws_1754628807790] RECEIVED: Raw payload (10 bytes)
[2025-08-08T04:55:16.105Z] [ws_1754628807790] SENT: Raw payload (83 bytes)
[2025-08-08T04:55:16.137Z] [ws_1754628807790] RECEIVED: Raw payload (118 bytes)
[2025-08-08T04:55:16.137Z] [ws_1754628807790] RECEIVED: Raw payload (10 bytes)
[2025-08-08T04:55:18.116Z] [ws_1754628807790] SENT: Raw payload (83 bytes)
[2025-08-08T04:55:18.149Z] [ws_1754628807790] RECEIVED: Raw payload (118 bytes)
[2025-08-08T04:55:18.149Z] [ws_1754628807790] RECEIVED: Raw payload (10 bytes)
[2025-08-08T04:55:20.119Z] [ws_1754628807790] SENT: Raw payload (83 bytes)
[2025-08-08T04:55:20.157Z] [ws_1754628807790] RECEIVED: Raw payload (118 bytes)
[2025-08-08T04:55:20.158Z] [ws_1754628807790] RECEIVED: Raw payload (10 bytes)
[2025-08-08T04:55:22.132Z] [ws_1754628807790] SENT: Raw payload (83 bytes)
[2025-08-08T04:55:22.172Z] [ws_1754628807790] RECEIVED: Raw payload (118 bytes)
[2025-08-08T04:55:22.173Z] [ws_1754628807790] RECEIVED: Raw payload (10 bytes)
[2025-08-08T04:55:24.142Z] [ws_1754628807790] SENT: Raw payload (83 bytes)
[2025-08-08T04:55:24.172Z] [ws_1754628807790] RECEIVED: Raw payload (118 bytes)
[2025-08-08T04:55:24.173Z] [ws_1754628807790] RECEIVED: Raw payload (10 bytes)
